Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,07-01-2026,17:13:36,00:18:08,,140,,,,,125,,,,,,,,,,played pickleball before this. some light left knee pain,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:03:28,144,,,,,,,,,
,00:03:29,144,,,,,,,,,
,00:03:30,144,,,,,,,,,
,00:03:31,145,,,,,,,,,
,00:03:32,145,,,,,,,,,
,00:03:33,145,,,,,,,,,
,00:03:34,145,,,,,,,,,
,00:03:35,145,,,,,,,,,
,00:03:36,145,,,,,,,,,
,00:03:37,146,,,,,,,,,
,00:03:38,146,,,,,,,,,
,00:03:39,147,,,,,,,,,
,00:03:40,147,,,,,,,,,
,00:03:41,148,,,,,,,,,
,00:03:42,148,,,,,,,,,
,00:03:43,148,,,,,,,,,
,00:03:44,149,,,,,,,,,
,00:03:45,150,,,,,,,,,
,00:03:46,151,,,,,,,,,
,00:03:47,151,,,,,,,,,
,00:03:48,151,,,,,,,,,
,00:03:49,152,,,,,,,,,
,00:03:50,152,,,,,,,,,
,00:03:51,153,,,,,,,,,
,00:03:52,153,,,,,,,,,
,00:03:53,154,,,,,,,,,
,00:03:54,154,,,,,,,,,
,00:03:55,153,,,,,,,,,
,00:03:56,153,,,,,,,,,
,00:03:57,153,,,,,,,,,
,00:03:58,152,,,,,,,,,
,00:03:59,152,,,,,,,,,
,00:04:00,153,,,,,,,,,
,00:04:01,153,,,,,,,,,
,00:04:02,153,,,,,,,,,
,00:04:03,154,,,,,,,,,
,00:04:04,154,,,,,,,,,
,00:04:05,153,,,,,,,,,
,00:04:06,152,,,,,,,,,
,00:04:07,152,,,,,,,,,
,00:04:08,152,,,,,,,,,
,00:04:09,152,,,,,,,,,
,00:04:10,154,,,,,,,,,
,00:04:11,154,,,,,,,,,
,00:04:12,154,,,,,,,,,
,00:04:13,154,,,,,,,,,
,00:04:14,153,,,,,,,,,
,00:04:15,152,,,,,,,,,
,00:04:16,152,,,,,,,,,
,00:04:17,151,,,,,,,,,
,00:04:18,150,,,,,,,,,
,00:04:19,150,,,,,,,,,
,00:04:20,150,,,,,,,,,
,00:04:21,150,,,,,,,,,
,00:04:22,149,,,,,,,,,
,00:04:23,149,,,,,,,,,
,00:04:24,149,,,,,,,,,
,00:04:25,147,,,,,,,,,
,00:04:26,145,,,,,,,,,
,00:04:27,145,,,,,,,,,
,00:04:28,143,,,,,,,,,
,00:04:29,142,,,,,,,,,
,00:04:30,142,,,,,,,,,
,00:04:31,139,,,,,,,,,
,00:04:32,139,,,,,,,,,
,00:04:33,140,,,,,,,,,
,00:04:34,140,,,,,,,,,
,00:04:35,138,,,,,,,,,
,00:04:36,137,,,,,,,,,
,00:04:37,138,,,,,,,,,
,00:04:38,138,,,,,,,,,
,00:04:39,139,,,,,,,,,
,00:04:40,139,,,,,,,,,
,00:04:41,139,,,,,,,,,
,00:04:42,139,,,,,,,,,
,00:04:43,141,,,,,,,,,
,00:04:44,141,,,,,,,,,
,00:04:45,142,,,,,,,,,
,00:04:46,143,,,,,,,,,
,00:04:47,143,,,,,,,,,
,00:04:48,143,,,,,,,,,
,00:04:49,143,,,,,,,,,
,00:04:50,143,,,,,,,,,
,00:04:51,143,,,,,,,,,
,00:04:52,142,,,,,,,,,
,00:04:53,142,,,,,,,,,
,00:04:54,142,,,,,,,,,
,00:04:55,142,,,,,,,,,
,00:04:56,142,,,,,,,,,
,00:04:57,142,,,,,,,,,
,00:04:58,141,,,,,,,,,
,00:04:59,141,,,,,,,,,
,00:05:00,141,,,,,,,,,
,00:05:01,139,,,,,,,,,
,00:05:02,139,,,,,,,,,
,00:05:03,139,,,,,,,,,
,00:05:04,139,,,,,,,,,
,00:05:05,139,,,,,,,,,
,00:05:06,139,,,,,,,,,
,00:05:07,139,,,,,,,,,
,00:05:08,139,,,,,,,,,
,00:05:09,138,,,,,,,,,
,00:05:10,138,,,,,,,,,
,00:05:11,139,,,,,,,,,
,00:05:12,138,,,,,,,,,
,00:05:13,139,,,,,,,,,
,00:05:14,139,,,,,,,,,
,00:05:15,139,,,,,,,,,
,00:05:16,139,,,,,,,,,
,00:05:17,139,,,,,,,,,
,00:05:18,139,,,,,,,,,
,00:05:19,139,,,,,,,,,
,00:05:20,139,,,,,,,,,
,00:05:21,139,,,,,,,,,
,00:05:22,139,,,,,,,,,
,00:05:23,139,,,,,,,,,
,00:05:24,139,,,,,,,,,
,00:05:25,139,,,,,,,,,
,00:05:26,139,,,,,,,,,
,00:05:27,139,,,,,,,,,
,00:05:28,139,,,,,,,,,
,00:05:29,140,,,,,,,,,
,00:05:30,140,,,,,,,,,
,00:05:31,140,,,,,,,,,
,00:05:32,140,,,,,,,,,
,00:05:33,140,,,,,,,,,
,00:05:34,140,,,,,,,,,
,00:05:35,140,,,,,,,,,
,00:05:36,139,,,,,,,,,
,00:05:37,139,,,,,,,,,
,00:05:38,139,,,,,,,,,
,00:05:39,138,,,,,,,,,
,00:05:40,138,,,,,,,,,
,00:05:41,138,,,,,,,,,
,00:05:42,138,,,,,,,,,
,00:05:43,138,,,,,,,,,
,00:05:44,139,,,,,,,,,
,00:05:45,139,,,,,,,,,
,00:05:46,139,,,,,,,,,
,00:05:47,139,,,,,,,,,
,00:05:48,139,,,,,,,,,
,00:05:49,139,,,,,,,,,
,00:05:50,139,,,,,,,,,
,00:05:51,139,,,,,,,,,
,00:05:52,139,,,,,,,,,
,00:05:53,140,,,,,,,,,
,00:05:54,140,,,,,,,,,
