Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,03-02-2026,17:40:57,00:18:13,,133,,,,,117,,,,,,,,,,,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:03:56,135,,,,,,,,,
,00:03:57,134,,,,,,,,,
,00:03:58,134,,,,,,,,,
,00:03:59,134,,,,,,,,,
,00:04:00,135,,,,,,,,,
,00:04:01,135,,,,,,,,,
,00:04:02,138,,,,,,,,,
,00:04:03,138,,,,,,,,,
,00:04:04,138,,,,,,,,,
,00:04:05,138,,,,,,,,,
,00:04:06,141,,,,,,,,,
,00:04:07,141,,,,,,,,,
,00:04:08,143,,,,,,,,,
,00:04:09,143,,,,,,,,,
,00:04:10,143,,,,,,,,,
,00:04:11,144,,,,,,,,,
,00:04:12,144,,,,,,,,,
,00:04:13,144,,,,,,,,,
,00:04:14,144,,,,,,,,,
,00:04:15,144,,,,,,,,,
,00:04:16,143,,,,,,,,,
,00:04:17,143,,,,,,,,,
,00:04:18,142,,,,,,,,,
,00:04:19,142,,,,,,,,,
,00:04:20,140,,,,,,,,,
,00:04:21,140,,,,,,,,,
,00:04:22,138,,,,,,,,,
,00:04:23,138,,,,,,,,,
,00:04:24,138,,,,,,,,,
,00:04:25,138,,,,,,,,,
,00:04:26,138,,,,,,,,,
,00:04:27,137,,,,,,,,,
,00:04:28,136,,,,,,,,,
,00:04:29,136,,,,,,,,,
,00:04:30,136,,,,,,,,,
,00:04:31,136,,,,,,,,,
,00:04:32,136,,,,,,,,,
,00:04:33,136,,,,,,,,,
,00:04:34,136,,,,,,,,,
,00:04:35,136,,,,,,,,,
,00:04:36,136,,,,,,,,,
,00:04:37,135,,,,,,,,,
,00:04:38,135,,,,,,,,,
,00:04:39,135,,,,,,,,,
,00:04:40,135,,,,,,,,,
,00:04:41,135,,,,,,,,,
,00:04:42,135,,,,,,,,,
,00:04:43,132,,,,,,,,,
,00:04:44,132,,,,,,,,,
,00:04:45,132,,,,,,,,,
,00:04:46,131,,,,,,,,,
,00:04:47,131,,,,,,,,,
,00:04:48,132,,,,,,,,,
,00:04:49,132,,,,,,,,,
,00:04:50,132,,,,,,,,,
,00:04:51,132,,,,,,,,,
